[D] Systrack v0.8
[D] Command line: systrack -vvvv --format json --arch riscv64-32 --kdir /mnt/m2data/linux-worktrees/v6.17 --remap /mnt/m2data/linux /mnt/m2data/kernels/vmlinux-riscv64-v6.17
[D] Running command: readelf -Ws /mnt/m2data/kernels/vmlinux-riscv64-v6.17
[D] Running command: readelf -WS /mnt/m2data/kernels/vmlinux-riscv64-v6.17
Detected kernel version: 6.17.0 (from vmlinux)
[D] Arch: ArchRiscV(name='riscv', bits32=False, abi='rv32', compat=True, ...)
[D] compat_sys_call_table[407]: Symbol("__riscv_sys_clock_nanosleep" at 0xffffffff800cfb60, type=FUNC, size=0x114)
[D] compat_sys_call_table[408]: Symbol("__riscv_sys_timer_gettime" at 0xffffffff800cef7c, type=FUNC, size=0x72)
[D] compat_sys_call_table[409]: Symbol("__riscv_sys_timer_settime" at 0xffffffff800cf148, type=FUNC, size=0xe6)
[D] compat_sys_call_table[410]: Symbol("__riscv_sys_timerfd_gettime" at 0xffffffff802e6d0c, type=FUNC, size=0x74)
[D] compat_sys_call_table[411]: Symbol("__riscv_sys_timerfd_settime" at 0xffffffff802e6c5c, type=FUNC, size=0xae)
[D] compat_sys_call_table[412]: Symbol("__riscv_sys_utimensat" at 0xffffffff802c9740, type=FUNC, size=0xb8)
[D] compat_sys_call_table[413]: Symbol("__riscv_compat_sys_pselect6_time64" at 0xffffffff8029e138, type=FUNC, size=0x160)
[D] compat_sys_call_table[414]: Symbol("__riscv_compat_sys_ppoll_time64" at 0xffffffff8029e514, type=FUNC, size=0x11c)
[D] compat_sys_call_table[415]: Symbol("__riscv_sys_ni_syscall" at 0xffffffff800136d4, type=FUNC, size=0x14)
[D] compat_sys_call_table[416]: Symbol("__riscv_compat_sys_io_pgetevents_time64" at 0xffffffff802ef9c4, type=FUNC, size=0x122)
[D] compat_sys_call_table[417]: Symbol("__riscv_compat_sys_recvmmsg_time64" at 0xffffffff8089e3dc, type=FUNC, size=0x2a)
[D] compat_sys_call_table[418]: Symbol("__riscv_sys_mq_timedsend" at 0xffffffff804677b4, type=FUNC, size=0xa8)
[D] compat_sys_call_table[419]: Symbol("__riscv_sys_mq_timedreceive" at 0xffffffff8046785c, type=FUNC, size=0xa8)
[D] compat_sys_call_table[420]: Symbol("__riscv_sys_semtimedop" at 0xffffffff80461a44, type=FUNC, size=0x8c)
[D] compat_sys_call_table[421]: Symbol("__riscv_compat_sys_rt_sigtimedwait_time64" at 0xffffffff8003b278, type=FUNC, size=0xc6)
[D] compat_sys_call_table[422]: Symbol("__riscv_sys_futex" at 0xffffffff800ddb44, type=FUNC, size=0x14e)
[D] compat_sys_call_table[423]: Symbol("__riscv_sys_sched_rr_get_interval" at 0xffffffff800788a8, type=FUNC, size=0x60)
[D] compat_sys_call_table[424]: Symbol("__riscv_sys_pidfd_send_signal" at 0xffffffff8003b5c4, type=FUNC, size=0x134)
[D] compat_sys_call_table[425]: Symbol("__riscv_sys_io_uring_setup" at 0xffffffff804e5a6c, type=FUNC, size=0x7c)
[D] compat_sys_call_table[426]: Symbol("__riscv_sys_io_uring_enter" at 0xffffffff804e49e4, type=FUNC, size=0x6b8)
[D] compat_sys_call_table[427]: Symbol("__riscv_sys_io_uring_register" at 0xffffffff804f3188, type=FUNC, size=0xa92)
[D] compat_sys_call_table[428]: Symbol("__riscv_sys_open_tree" at 0xffffffff802b3400, type=FUNC, size=0x70)
[D] compat_sys_call_table[429]: Symbol("__riscv_sys_move_mount" at 0xffffffff802b47dc, type=FUNC, size=0x294)
[D] compat_sys_call_table[430]: Symbol("__riscv_sys_fsopen" at 0xffffffff802ce0e0, type=FUNC, size=0xfa)
[D] compat_sys_call_table[431]: Symbol("__riscv_sys_fsconfig" at 0xffffffff802ce314, type=FUNC, size=0x424)
[D] compat_sys_call_table[432]: Symbol("__riscv_sys_fsmount" at 0xffffffff802b4534, type=FUNC, size=0x2a8)
[D] compat_sys_call_table[433]: Symbol("__riscv_sys_fspick" at 0xffffffff802ce1dc, type=FUNC, size=0x138)
[D] compat_sys_call_table[434]: Symbol("__riscv_sys_pidfd_open" at 0xffffffff8004c15c, type=FUNC, size=0x88)
[D] compat_sys_call_table[435]: Symbol("__riscv_sys_clone3" at 0xffffffff80025e8c, type=FUNC, size=0x1a)
[D] compat_sys_call_table[436]: Symbol("__riscv_sys_close_range" at 0xffffffff802ab894, type=FUNC, size=0x35c)
[D] compat_sys_call_table[437]: Symbol("__riscv_sys_openat2" at 0xffffffff8028174c, type=FUNC, size=0xec)
[D] compat_sys_call_table[438]: Symbol("__riscv_sys_pidfd_getfd" at 0xffffffff8004c31c, type=FUNC, size=0x218)
[D] compat_sys_call_table[439]: Symbol("__riscv_sys_faccessat2" at 0xffffffff80280464, type=FUNC, size=0x1e)
[D] compat_sys_call_table[440]: Symbol("__riscv_sys_process_madvise" at 0xffffffff8024f004, type=FUNC, size=0x20)
[D] compat_sys_call_table[441]: Symbol("__riscv_compat_sys_epoll_pwait2" at 0xffffffff802e4d4c, type=FUNC, size=0xb6)
[D] compat_sys_call_table[442]: Symbol("__riscv_sys_mount_setattr" at 0xffffffff802b4eb8, type=FUNC, size=0x16c)
[D] compat_sys_call_table[443]: Symbol("__riscv_sys_quotactl_fd" at 0xffffffff8030ed84, type=FUNC, size=0x196)
[D] compat_sys_call_table[444]: Symbol("__riscv_sys_landlock_create_ruleset" at 0xffffffff8049cb20, type=FUNC, size=0x194)
[D] compat_sys_call_table[445]: Symbol("__riscv_sys_landlock_add_rule" at 0xffffffff8049ccb4, type=FUNC, size=0x21a)
[D] compat_sys_call_table[446]: Symbol("__riscv_sys_landlock_restrict_self" at 0xffffffff8049ced0, type=FUNC, size=0x2ba)
[D] compat_sys_call_table[447]: Symbol("__riscv_sys_memfd_secret" at 0xffffffff80279f18, type=FUNC, size=0x13e)
[D] compat_sys_call_table[448]: Symbol("__riscv_sys_process_mrelease" at 0xffffffff801d8470, type=FUNC, size=0x28a)
[D] compat_sys_call_table[449]: Symbol("__riscv_sys_futex_waitv" at 0xffffffff800ddeac, type=FUNC, size=0x170)
[D] compat_sys_call_table[450]: Symbol("__riscv_sys_set_mempolicy_home_node" at 0xffffffff80268cf0, type=FUNC, size=0x24a)
[D] compat_sys_call_table[451]: Symbol("__riscv_sys_cachestat" at 0xffffffff801d48fc, type=FUNC, size=0x146)
[D] compat_sys_call_table[452]: Symbol("__riscv_sys_fchmodat2" at 0xffffffff802808fc, type=FUNC, size=0xc8)
[D] compat_sys_call_table[453]: Symbol("__riscv_sys_map_shadow_stack" at 0xffffffff8005108c, type=FUNC, size=0x14)
[D] compat_sys_call_table[454]: Symbol("__riscv_sys_futex_wake" at 0xffffffff800de01c, type=FUNC, size=0x8a)
[D] compat_sys_call_table[455]: Symbol("__riscv_sys_futex_wait" at 0xffffffff800de0a8, type=FUNC, size=0x12a)
[D] compat_sys_call_table[456]: Symbol("__riscv_sys_futex_requeue" at 0xffffffff800de1d4, type=FUNC, size=0x1e)
[D] compat_sys_call_table[457]: Symbol("__riscv_sys_statmount" at 0xffffffff802b51b0, type=FUNC, size=0x67e)
[D] compat_sys_call_table[458]: Symbol("__riscv_sys_listmount" at 0xffffffff802b5830, type=FUNC, size=0x462)
[D] compat_sys_call_table[459]: Symbol("__riscv_sys_lsm_get_self_attr" at 0xffffffff80471c0c, type=FUNC, size=0x1e)
[D] compat_sys_call_table[460]: Symbol("__riscv_sys_lsm_set_self_attr" at 0xffffffff80471bec, type=FUNC, size=0x1e)
[D] compat_sys_call_table[461]: Symbol("__riscv_sys_lsm_list_modules" at 0xffffffff80471c2c, type=FUNC, size=0x2d8)
[D] compat_sys_call_table[462]: Symbol("__riscv_sys_mseal" at 0xffffffff80236d50, type=FUNC, size=0x1c)
[D] compat_sys_call_table[463]: Symbol("__riscv_sys_setxattrat" at 0xffffffff802b8ef0, type=FUNC, size=0xc4)
[D] compat_sys_call_table[464]: Symbol("__riscv_sys_getxattrat" at 0xffffffff802b9254, type=FUNC, size=0xc6)
[D] compat_sys_call_table[465]: Symbol("__riscv_sys_listxattrat" at 0xffffffff802b938c, type=FUNC, size=0x20)
[D] compat_sys_call_table[466]: Symbol("__riscv_sys_removexattrat" at 0xffffffff802b9414, type=FUNC, size=0x1e)
[D] compat_sys_call_table[467]: Symbol("__riscv_sys_open_tree_attr" at 0xffffffff802b5024, type=FUNC, size=0x15a)
[D] compat_sys_call_table[468]: Symbol("__riscv_sys_file_getattr" at 0xffffffff802d1960, type=FUNC, size=0x242)
[D] compat_sys_call_table[469]: Symbol("__riscv_sys_file_setattr" at 0xffffffff802d1ba4, type=FUNC, size=0x208)
[I] Common syscall symbol prefixes: __riscv_compat_sys_, __riscv_compat_, __riscv_sys_, __riscv_, __
[I] 156 entries point to __riscv_sys_ni_syscall
[I] Syscall pkey_mprotect (__riscv_sys_pkey_mprotect) is not really implemented: code matches __riscv_sys_ni_syscall
[I] Syscall pkey_alloc (__riscv_sys_pkey_alloc) is not really implemented: code matches __riscv_sys_ni_syscall
[I] Syscall pkey_free (__riscv_sys_pkey_free) is not really implemented: code matches __riscv_sys_ni_syscall
[I] Syscall map_shadow_stack (__riscv_sys_map_shadow_stack) is not really implemented: code matches __riscv_sys_ni_syscall
[D] Running command: addr2line -e /mnt/m2data/kernels/vmlinux-riscv64-v6.17 0xffffffff802eecbc 0xffffffff802eeefc 0xffffffff802ef1f8 0xffffffff802ef3f8 0xffffffff802b8fb4 0xffffffff802b8fdc 0xffffffff802b9008 0xffffffff802b931c 0xffffffff802b9340 0xffffffff802b9368 0xffffffff802b93ac 0xffffffff802b93d0 0xffffffff802b93f4 0xffffffff802b9434 0xffffffff802b9454 0xffffffff802b9478 0xffffffff802ca360 0xffffffff802e78dc 0xffffffff802e3cfc 0xffffffff802e4888 0xffffffff802e4c3c 0xffffffff802ac4c4 0xffffffff802ac400 0xffffffff80299a98 0xffffffff802de32c 0xffffffff802de35c 0xffffffff802de73c 0xffffffff8029b0cc 0xffffffff804c4a08 0xffffffff804c4c24 0xffffffff802f4d7c 0xffffffff80297800 0xffffffff802979ec 0xffffffff80297e6c 0xffffffff80298058 0xffffffff80298360 0xffffffff802b1c04 0xffffffff802b435c 0xffffffff802b4ab8 0xffffffff802cb9a0 0xffffffff802cba5c 0xffffffff8028026c 0xffffffff80280290 0xffffffff802803b0 0xffffffff80280444 0xffffffff802804a4 0xffffffff80280558 0xffffffff802805ec 0xffffffff80280870 0xffffffff802809c4 0xffffffff80280ddc 0xffffffff80280f0c 0xffffffff802816c4 0xffffffff80281990 0xffffffff802819ec 0xffffffff8029041c 0xffffffff8030ea3c 0xffffffff8029bd88 0xffffffff802832ac 0xffffffff80284188 0xffffffff80284264 0xffffffff80284618 0xffffffff80284638 0xffffffff802843a0 0xffffffff8028456c 0xffffffff80284818 0xffffffff8028490c 0xffffffff80284bf0 0xffffffff802e5b64 0xffffffff802c8708 0xffffffff802c8728 0xffffffff802c8c44 0xffffffff8028b840 0xffffffff802c8ff8 0xffffffff802c9114 0xffffffff802c9130 0xffffffff802c932c 0xffffffff802e6aa0 0xffffffff800e4de0 0xffffffff800325a0 0xffffffff80032784 0xffffffff8002646c 0xffffffff8002c404 0xffffffff8002c48c 0xffffffff8002d234 0xffffffff80024150 0xffffffff8002634c 0xffffffff800de1f4 0xffffffff800de224 0xffffffff800d23e8 0xffffffff800d2754 0xffffffff800e78bc 0xffffffff800bbfb0 0xffffffff800bc448 0xffffffff800ceee8 0xffffffff800cf064 0xffffffff800cf320 0xffffffff80089304 0xffffffff80034df8 0xffffffff80077cac 0xffffffff80077c84 0xffffffff800780d4 0xffffffff80078124 0xffffffff800e98cc 0xffffffff800e9aac 0xffffffff80078804 0xffffffff8007881c 0xffffffff80078864 0xffffffff80037f5c 0xffffffff8003b408 0xffffffff8003b7ac 0xffffffff8003b6f8 0xffffffff8003c0a0 0xffffffff8003c810 0xffffffff8003c2f4 0xffffffff80038438 0xffffffff8003857c 0xffffffff8003b8f0 0xffffffff8001d5a4 0xffffffff8003de0c 0xffffffff8003e048 0xffffffff80054a58 0xffffffff8003e368 0xffffffff8003e45c 0xffffffff8003e660 0xffffffff8003e768 0xffffffff8003ead4 0xffffffff8003eaf0 0xffffffff8003f0a4 0xffffffff8003f0c0 0xffffffff8003f3f8 0xffffffff8003f4c8 0xffffffff8003f634 0xffffffff8003f754 0xffffffff8003f8d0 0xffffffff8003f920 0xffffffff8003fa68 0xffffffff80056744 0xffffffff800568e4 0xffffffff8003fa7c 0xffffffff8003fa94 0xffffffff8003fb98 0xffffffff800404e0 0xffffffff800404fc 0xffffffff80040584 0xffffffff80040de0 0xffffffff8003f4e0 0xffffffff8003f518 0xffffffff8003f534 0xffffffff8003f554 0xffffffff8003f574 0xffffffff8003f594 0xffffffff8003f4fc 0xffffffff80040fe4 0xffffffff804679a4 0xffffffff80467658 0xffffffff80467a88 0xffffffff80467b1c 0xffffffff8045d790 0xffffffff8045d80c 0xffffffff8045db30 0xffffffff8045daac 0xffffffff804603bc 0xffffffff80460558 0xffffffff80461be8 0xffffffff804640c4 0xffffffff80464144 0xffffffff80464704 0xffffffff80464960 0xffffffff80821ef0 0xffffffff80822240 0xffffffff80822394 0xffffffff808224d8 0xffffffff80822744 0xffffffff80822884 0xffffffff80822990 0xffffffff80822a9c 0xffffffff80822c34 0xffffffff8089e3ac 0xffffffff80822eb0 0xffffffff80822f64 0xffffffff80823068 0xffffffff8089e308 0xffffffff8089e358 0xffffffff801ddedc 0xffffffff8021e0f0 0xffffffff8021ecac 0xffffffff80223a44 0xffffffff8046c13c 0xffffffff8046c2e0 0xffffffff8046fd94 0xffffffff80025e6c 0xffffffff8028e4b8 0xffffffff80013684 0xffffffff801d8a24 0xffffffff8025637c 0xffffffff80255160 0xffffffff80221e18 0xffffffff80223a6c 0xffffffff8021cbc8 0xffffffff8021cc20 0xffffffff8021cd00 0xffffffff8021ce88 0xffffffff8021b2fc 0xffffffff8024efe4 0xffffffff8021ecec 0xffffffff802693d0 0xffffffff80266984 0xffffffff802666e0 0xffffffff80266790 0xffffffff8026ef98 0xffffffff8003ba14 0xffffffff801c3aec 0xffffffff80822724 0xffffffff80014478 0xffffffff800136ac 0xffffffff8003fe64 0xffffffff802e2014 0xffffffff802e22f0 0xffffffff80300438 0xffffffff803007d4 0xffffffff802c906c 0xffffffff80051c70 0xffffffff8089e330 0xffffffff80236a90 0xffffffff80236ab4 0xffffffff800be5e4 0xffffffff800bbfcc 0xffffffff80077cc8 0xffffffff800781cc 0xffffffff802988e0 0xffffffff8010fe10 0xffffffff8067790c 0xffffffff8027e3e0 0xffffffff801542e4 0xffffffff8028e4f8 0xffffffff802eb54c 0xffffffff80082c44 0xffffffff8021cbe4 0xffffffff80285530 0xffffffff802848cc 0xffffffff802849c0 0xffffffff8028ba84 0xffffffff801ccae4 0xffffffff800e8838 0xffffffff800cf708 0xffffffff800cf648 0xffffffff800cf828 0xffffffff800cf844 0xffffffff800cfb60 0xffffffff800cef7c 0xffffffff800cf148 0xffffffff802e6d0c 0xffffffff802e6c5c 0xffffffff802c9740 0xffffffff8029e138 0xffffffff8029e514 0xffffffff802ef9c4 0xffffffff8089e3dc 0xffffffff804677b4 0xffffffff8046785c 0xffffffff80461a44 0xffffffff8003b278 0xffffffff800ddb44 0xffffffff800788a8 0xffffffff8003b5c4 0xffffffff804e5a6c 0xffffffff804e49e4 0xffffffff804f3188 0xffffffff802b3400 0xffffffff802b47dc 0xffffffff802ce0e0 0xffffffff802ce314 0xffffffff802b4534 0xffffffff802ce1dc 0xffffffff8004c15c 0xffffffff80025e8c 0xffffffff802ab894 0xffffffff8028174c 0xffffffff8004c31c 0xffffffff80280464 0xffffffff8024f004 0xffffffff802e4d4c 0xffffffff802b4eb8 0xffffffff8030ed84 0xffffffff8049cb20 0xffffffff8049ccb4 0xffffffff8049ced0 0xffffffff80279f18 0xffffffff801d8470 0xffffffff800ddeac 0xffffffff80268cf0 0xffffffff801d48fc 0xffffffff802808fc 0xffffffff800de01c 0xffffffff800de0a8 0xffffffff800de1d4 0xffffffff802b51b0 0xffffffff802b5830 0xffffffff80471c0c 0xffffffff80471bec 0xffffffff80471c2c 0xffffffff80236d50 0xffffffff802b8ef0 0xffffffff802b9254 0xffffffff802b938c 0xffffffff802b9414 0xffffffff802b5024 0xffffffff802d1960 0xffffffff802d1ba4
[D] Running command: rg --line-number --glob '!Documentation/*' --glob '!drivers/*' --glob '!lib/*' --glob '!samples/*' --glob '!sound/*' --glob '!tools/*' --glob '!usr/*' --glob '!arch/*' --glob arch/riscv --glob '*.c' '\b(COMPAT_)?SYSCALL(32)?_DEFINE\d\s*\(\s*\w+'
[I] Kernel has ftrace syscall metadata from FTRACE_SYSCALLS=y
Found 310 implemented syscalls

